,payment_type_id,payment_type,payment_type_name
46239,46239,1,Credit card
46240,46240,1,Credit card
46241,46241,1,Credit card
46242,46242,2,Cash
46243,46243,1,Credit card
46244,46244,2,Cash
46245,46245,1,Credit card
46246,46246,1,Credit card
46247,46247,2,Cash
46248,46248,2,Cash
46249,46249,2,Cash
46250,46250,1,Credit card
46251,46251,1,Credit card
46252,46252,1,Credit card
46253,46253,1,Credit card
46254,46254,1,Credit card
46255,46255,1,Credit card
46256,46256,2,Cash
46257,46257,1,Credit card
46258,46258,1,Credit card
46259,46259,2,Cash
46260,46260,1,Credit card
46261,46261,2,Cash
46262,46262,2,Cash
46263,46263,1,Credit card
46264,46264,2,Cash
46265,46265,1,Credit card
46266,46266,1,Credit card
46267,46267,1,Credit card
46268,46268,1,Credit card
46269,46269,1,Credit card
46270,46270,2,Cash
46271,46271,1,Credit card
46272,46272,2,Cash
46273,46273,1,Credit card
46274,46274,2,Cash
46275,46275,1,Credit card
46276,46276,1,Credit card
46277,46277,2,Cash
46278,46278,1,Credit card
46279,46279,1,Credit card
46280,46280,2,Cash
46281,46281,1,Credit card
46282,46282,2,Cash
46283,46283,1,Credit card
46284,46284,1,Credit card
46285,46285,1,Credit card
46286,46286,2,Cash
46287,46287,2,Cash
46288,46288,1,Credit card
46289,46289,2,Cash
46290,46290,1,Credit card
46291,46291,1,Credit card
46292,46292,1,Credit card
46293,46293,2,Cash
46294,46294,2,Cash
46295,46295,1,Credit card
46296,46296,2,Cash
46297,46297,1,Credit card
46298,46298,1,Credit card
46299,46299,1,Credit card
46300,46300,2,Cash
46301,46301,2,Cash
46302,46302,1,Credit card
46303,46303,1,Credit card
46304,46304,1,Credit card
46305,46305,1,Credit card
46306,46306,1,Credit card
46307,46307,2,Cash
46308,46308,1,Credit card
46309,46309,2,Cash
46310,46310,1,Credit card
46311,46311,1,Credit card
46312,46312,2,Cash
46313,46313,1,Credit card
46314,46314,1,Credit card
46315,46315,2,Cash
46316,46316,1,Credit card
46317,46317,2,Cash
46318,46318,2,Cash
46319,46319,1,Credit card
46320,46320,1,Credit card
46321,46321,2,Cash
46322,46322,1,Credit card
46323,46323,2,Cash
46324,46324,2,Cash
46325,46325,1,Credit card
46326,46326,1,Credit card
46327,46327,1,Credit card
46328,46328,1,Credit card
46329,46329,1,Credit card
46330,46330,2,Cash
46331,46331,1,Credit card
46332,46332,2,Cash
46333,46333,2,Cash
46334,46334,1,Credit card
46335,46335,1,Credit card
46336,46336,1,Credit card
46337,46337,1,Credit card
46338,46338,2,Cash
46339,46339,1,Credit card
46340,46340,1,Credit card
46341,46341,1,Credit card
46342,46342,2,Cash
46343,46343,1,Credit card
46344,46344,1,Credit card
46345,46345,2,Cash
46346,46346,1,Credit card
46347,46347,1,Credit card
46348,46348,1,Credit card
46349,46349,2,Cash
46350,46350,1,Credit card
46351,46351,1,Credit card
46352,46352,1,Credit card
46353,46353,2,Cash
46354,46354,1,Credit card
46355,46355,1,Credit card
46356,46356,1,Credit card
46357,46357,1,Credit card
46358,46358,1,Credit card
46359,46359,1,Credit card
46360,46360,2,Cash
46361,46361,1,Credit card
46362,46362,1,Credit card
46363,46363,1,Credit card
46364,46364,2,Cash
46365,46365,2,Cash
46366,46366,2,Cash
46367,46367,2,Cash
46368,46368,1,Credit card
46369,46369,1,Credit card
46370,46370,2,Cash
46371,46371,1,Credit card
46372,46372,1,Credit card
46373,46373,2,Cash
46374,46374,1,Credit card
46375,46375,2,Cash
46376,46376,1,Credit card
46377,46377,2,Cash
46378,46378,2,Cash
46379,46379,2,Cash
46380,46380,2,Cash
46381,46381,2,Cash
46382,46382,1,Credit card
46383,46383,2,Cash
46384,46384,2,Cash
46385,46385,2,Cash
46386,46386,1,Credit card
46387,46387,1,Credit card
46388,46388,2,Cash
46389,46389,2,Cash
46390,46390,2,Cash
46391,46391,2,Cash
46392,46392,1,Credit card
46393,46393,2,Cash
46394,46394,2,Cash
46395,46395,1,Credit card
46396,46396,1,Credit card
46397,46397,1,Credit card
46398,46398,1,Credit card
46399,46399,1,Credit card
46400,46400,1,Credit card
46401,46401,1,Credit card
46402,46402,2,Cash
46403,46403,2,Cash
46404,46404,2,Cash
46405,46405,1,Credit card
46406,46406,1,Credit card
46407,46407,2,Cash
46408,46408,1,Credit card
46409,46409,2,Cash
46410,46410,1,Credit card
46411,46411,1,Credit card
46412,46412,1,Credit card
46413,46413,1,Credit card
46414,46414,1,Credit card
46415,46415,1,Credit card
46416,46416,2,Cash
46417,46417,1,Credit card
46418,46418,2,Cash
46419,46419,1,Credit card
46420,46420,1,Credit card
46421,46421,2,Cash
46422,46422,1,Credit card
46423,46423,1,Credit card
46424,46424,2,Cash
46425,46425,2,Cash
46426,46426,1,Credit card
46427,46427,2,Cash
46428,46428,1,Credit card
46429,46429,2,Cash
46430,46430,2,Cash
46431,46431,1,Credit card
46432,46432,1,Credit card
46433,46433,1,Credit card
46434,46434,1,Credit card
46435,46435,1,Credit card
46436,46436,1,Credit card
46437,46437,2,Cash
46438,46438,2,Cash
46439,46439,1,Credit card
46440,46440,1,Credit card
46441,46441,1,Credit card
46442,46442,1,Credit card
46443,46443,2,Cash
46444,46444,2,Cash
46445,46445,1,Credit card
46446,46446,1,Credit card
46447,46447,1,Credit card
46448,46448,1,Credit card
46449,46449,1,Credit card
46450,46450,2,Cash
46451,46451,2,Cash
46452,46452,1,Credit card
46453,46453,1,Credit card
46454,46454,1,Credit card
46455,46455,1,Credit card
46456,46456,1,Credit card
46457,46457,1,Credit card
46458,46458,1,Credit card
46459,46459,1,Credit card
46460,46460,1,Credit card
46461,46461,1,Credit card
46462,46462,1,Credit card
46463,46463,1,Credit card
46464,46464,2,Cash
46465,46465,2,Cash
46466,46466,1,Credit card
46467,46467,1,Credit card
46468,46468,1,Credit card
46469,46469,1,Credit card
46470,46470,2,Cash
46471,46471,1,Credit card
46472,46472,2,Cash
46473,46473,1,Credit card
46474,46474,1,Credit card
46475,46475,1,Credit card
46476,46476,2,Cash
46477,46477,1,Credit card
46478,46478,2,Cash
46479,46479,1,Credit card
46480,46480,1,Credit card
46481,46481,1,Credit card
46482,46482,2,Cash
46483,46483,1,Credit card
46484,46484,2,Cash
46485,46485,1,Credit card
46486,46486,1,Credit card
46487,46487,1,Credit card
46488,46488,1,Credit card
46489,46489,1,Credit card
46490,46490,2,Cash
46491,46491,1,Credit card
46492,46492,2,Cash
46493,46493,2,Cash
46494,46494,1,Credit card
46495,46495,1,Credit card
46496,46496,1,Credit card
46497,46497,2,Cash
46498,46498,2,Cash
46499,46499,1,Credit card
46500,46500,1,Credit card
46501,46501,1,Credit card
46502,46502,2,Cash
46503,46503,2,Cash
46504,46504,1,Credit card
46505,46505,1,Credit card
46506,46506,2,Cash
46507,46507,2,Cash
46508,46508,1,Credit card
46509,46509,1,Credit card
46510,46510,1,Credit card
46511,46511,1,Credit card
46512,46512,1,Credit card
46513,46513,2,Cash
46514,46514,1,Credit card
46515,46515,2,Cash
46516,46516,2,Cash
46517,46517,1,Credit card
46518,46518,1,Credit card
46519,46519,2,Cash
46520,46520,1,Credit card
46521,46521,1,Credit card
46522,46522,2,Cash
46523,46523,1,Credit card
46524,46524,1,Credit card
46525,46525,2,Cash
46526,46526,2,Cash
46527,46527,2,Cash
46528,46528,2,Cash
46529,46529,1,Credit card
46530,46530,2,Cash
46531,46531,1,Credit card
46532,46532,1,Credit card
46533,46533,2,Cash
46534,46534,2,Cash
46535,46535,2,Cash
46536,46536,1,Credit card
46537,46537,1,Credit card
46538,46538,1,Credit card
46539,46539,2,Cash
46540,46540,1,Credit card
46541,46541,1,Credit card
46542,46542,1,Credit card
46543,46543,1,Credit card
46544,46544,2,Cash
46545,46545,1,Credit card
46546,46546,1,Credit card
46547,46547,1,Credit card
46548,46548,2,Cash
46549,46549,1,Credit card
46550,46550,1,Credit card
46551,46551,1,Credit card
46552,46552,2,Cash
46553,46553,1,Credit card
46554,46554,1,Credit card
46555,46555,1,Credit card
46556,46556,1,Credit card
46557,46557,1,Credit card
46558,46558,1,Credit card
46559,46559,1,Credit card
46560,46560,2,Cash
46561,46561,2,Cash
46562,46562,1,Credit card
46563,46563,1,Credit card
46564,46564,2,Cash
46565,46565,1,Credit card
46566,46566,1,Credit card
46567,46567,2,Cash
46568,46568,2,Cash
46569,46569,2,Cash
46570,46570,1,Credit card
46571,46571,2,Cash
46572,46572,2,Cash
46573,46573,2,Cash
46574,46574,1,Credit card
46575,46575,1,Credit card
46576,46576,2,Cash
46577,46577,2,Cash
46578,46578,2,Cash
46579,46579,2,Cash
46580,46580,1,Credit card
46581,46581,2,Cash
46582,46582,1,Credit card
46583,46583,2,Cash
46584,46584,1,Credit card
46585,46585,2,Cash
46586,46586,1,Credit card
46587,46587,1,Credit card
46588,46588,1,Credit card
46589,46589,2,Cash
46590,46590,1,Credit card
46591,46591,1,Credit card
46592,46592,2,Cash
46593,46593,1,Credit card
46594,46594,1,Credit card
46595,46595,1,Credit card
46596,46596,2,Cash
46597,46597,2,Cash
46598,46598,1,Credit card
46599,46599,2,Cash
46600,46600,2,Cash
46601,46601,1,Credit card
46602,46602,1,Credit card
46603,46603,1,Credit card
46604,46604,1,Credit card
46605,46605,1,Credit card
46606,46606,1,Credit card
46607,46607,1,Credit card
46608,46608,1,Credit card
46609,46609,1,Credit card
46610,46610,1,Credit card
46611,46611,1,Credit card
46612,46612,1,Credit card
46613,46613,2,Cash
46614,46614,2,Cash
46615,46615,1,Credit card
46616,46616,1,Credit card
46617,46617,2,Cash
46618,46618,2,Cash
46619,46619,1,Credit card
46620,46620,2,Cash
46621,46621,1,Credit card
46622,46622,1,Credit card
46623,46623,1,Credit card
46624,46624,1,Credit card
46625,46625,2,Cash
46626,46626,2,Cash
46627,46627,1,Credit card
46628,46628,1,Credit card
46629,46629,1,Credit card
46630,46630,1,Credit card
46631,46631,1,Credit card
46632,46632,1,Credit card
46633,46633,1,Credit card
46634,46634,2,Cash
46635,46635,1,Credit card
46636,46636,2,Cash
46637,46637,1,Credit card
46638,46638,1,Credit card
46639,46639,2,Cash
46640,46640,1,Credit card
46641,46641,2,Cash
46642,46642,2,Cash
46643,46643,1,Credit card
46644,46644,2,Cash
46645,46645,2,Cash
46646,46646,1,Credit card
46647,46647,1,Credit card
46648,46648,2,Cash
46649,46649,1,Credit card
46650,46650,2,Cash
46651,46651,2,Cash
46652,46652,1,Credit card
46653,46653,1,Credit card
46654,46654,2,Cash
46655,46655,1,Credit card
46656,46656,1,Credit card
46657,46657,2,Cash
46658,46658,1,Credit card
46659,46659,1,Credit card
46660,46660,1,Credit card
46661,46661,2,Cash
46662,46662,2,Cash
46663,46663,2,Cash
46664,46664,1,Credit card
46665,46665,1,Credit card
46666,46666,2,Cash
46667,46667,2,Cash
46668,46668,1,Credit card
46669,46669,1,Credit card
46670,46670,1,Credit card
46671,46671,1,Credit card
46672,46672,1,Credit card
46673,46673,1,Credit card
46674,46674,1,Credit card
46675,46675,2,Cash
46676,46676,1,Credit card
46677,46677,1,Credit card
46678,46678,2,Cash
46679,46679,2,Cash
46680,46680,1,Credit card
46681,46681,1,Credit card
46682,46682,2,Cash
46683,46683,1,Credit card
46684,46684,2,Cash
46685,46685,1,Credit card
46686,46686,1,Credit card
46687,46687,2,Cash
46688,46688,2,Cash
46689,46689,1,Credit card
46690,46690,1,Credit card
46691,46691,2,Cash
46692,46692,1,Credit card
46693,46693,1,Credit card
46694,46694,2,Cash
46695,46695,1,Credit card
46696,46696,1,Credit card
46697,46697,1,Credit card
46698,46698,1,Credit card
46699,46699,1,Credit card
46700,46700,1,Credit card
46701,46701,2,Cash
46702,46702,1,Credit card
46703,46703,1,Credit card
46704,46704,1,Credit card
46705,46705,1,Credit card
46706,46706,2,Cash
46707,46707,2,Cash
46708,46708,1,Credit card
46709,46709,1,Credit card
46710,46710,2,Cash
46711,46711,1,Credit card
46712,46712,2,Cash
46713,46713,1,Credit card
46714,46714,1,Credit card
46715,46715,1,Credit card
46716,46716,1,Credit card
46717,46717,2,Cash
46718,46718,1,Credit card
46719,46719,1,Credit card
46720,46720,2,Cash
46721,46721,1,Credit card
46722,46722,1,Credit card
46723,46723,2,Cash
46724,46724,1,Credit card
46725,46725,2,Cash
46726,46726,2,Cash
46727,46727,2,Cash
46728,46728,2,Cash
46729,46729,1,Credit card
46730,46730,1,Credit card
46731,46731,1,Credit card
46732,46732,2,Cash
46733,46733,1,Credit card
46734,46734,1,Credit card
46735,46735,1,Credit card
46736,46736,2,Cash
46737,46737,2,Cash
46738,46738,2,Cash
46739,46739,1,Credit card
46740,46740,2,Cash
46741,46741,1,Credit card
46742,46742,1,Credit card
46743,46743,1,Credit card
46744,46744,2,Cash
46745,46745,1,Credit card
46746,46746,1,Credit card
46747,46747,1,Credit card
46748,46748,2,Cash
46749,46749,1,Credit card
46750,46750,2,Cash
46751,46751,1,Credit card
46752,46752,1,Credit card
46753,46753,1,Credit card
46754,46754,2,Cash
46755,46755,1,Credit card
46756,46756,1,Credit card
46757,46757,1,Credit card
46758,46758,1,Credit card
46759,46759,1,Credit card
46760,46760,1,Credit card
46761,46761,1,Credit card
46762,46762,1,Credit card
46763,46763,1,Credit card
46764,46764,2,Cash
46765,46765,1,Credit card
46766,46766,1,Credit card
46767,46767,1,Credit card
46768,46768,1,Credit card
46769,46769,2,Cash
46770,46770,2,Cash
46771,46771,2,Cash
46772,46772,2,Cash
46773,46773,2,Cash
46774,46774,2,Cash
46775,46775,1,Credit card
46776,46776,2,Cash
46777,46777,1,Credit card
46778,46778,2,Cash
46779,46779,1,Credit card
46780,46780,2,Cash
46781,46781,1,Credit card
46782,46782,1,Credit card
46783,46783,1,Credit card
46784,46784,1,Credit card
46785,46785,1,Credit card
46786,46786,1,Credit card
46787,46787,1,Credit card
46788,46788,1,Credit card
46789,46789,2,Cash
46790,46790,2,Cash
46791,46791,1,Credit card
46792,46792,1,Credit card
46793,46793,2,Cash
46794,46794,2,Cash
46795,46795,2,Cash
46796,46796,1,Credit card
46797,46797,2,Cash
46798,46798,1,Credit card
46799,46799,2,Cash
46800,46800,1,Credit card
46801,46801,2,Cash
46802,46802,1,Credit card
46803,46803,1,Credit card
46804,46804,1,Credit card
46805,46805,2,Cash
46806,46806,1,Credit card
46807,46807,2,Cash
46808,46808,2,Cash
46809,46809,1,Credit card
46810,46810,1,Credit card
46811,46811,1,Credit card
46812,46812,1,Credit card
46813,46813,1,Credit card
46814,46814,1,Credit card
46815,46815,1,Credit card
46816,46816,1,Credit card
46817,46817,1,Credit card
46818,46818,1,Credit card
46819,46819,1,Credit card
46820,46820,1,Credit card
46821,46821,1,Credit card
46822,46822,2,Cash
46823,46823,1,Credit card
46824,46824,1,Credit card
46825,46825,1,Credit card
46826,46826,2,Cash
46827,46827,1,Credit card
46828,46828,1,Credit card
46829,46829,1,Credit card
46830,46830,1,Credit card
46831,46831,1,Credit card
46832,46832,1,Credit card
46833,46833,1,Credit card
46834,46834,1,Credit card
46835,46835,1,Credit card
46836,46836,2,Cash
46837,46837,2,Cash
46838,46838,1,Credit card
46839,46839,1,Credit card
46840,46840,2,Cash
46841,46841,1,Credit card
46842,46842,1,Credit card
46843,46843,1,Credit card
46844,46844,2,Cash
46845,46845,1,Credit card
46846,46846,1,Credit card
46847,46847,1,Credit card
46848,46848,1,Credit card
46849,46849,1,Credit card
46850,46850,1,Credit card
46851,46851,2,Cash
46852,46852,2,Cash
46853,46853,1,Credit card
46854,46854,2,Cash
46855,46855,2,Cash
46856,46856,1,Credit card
46857,46857,2,Cash
46858,46858,1,Credit card
46859,46859,2,Cash
46860,46860,2,Cash
46861,46861,2,Cash
46862,46862,2,Cash
46863,46863,2,Cash
46864,46864,1,Credit card
46865,46865,2,Cash
46866,46866,2,Cash
46867,46867,2,Cash
46868,46868,1,Credit card
46869,46869,1,Credit card
46870,46870,1,Credit card
46871,46871,1,Credit card
46872,46872,2,Cash
46873,46873,1,Credit card
46874,46874,2,Cash
46875,46875,2,Cash
46876,46876,2,Cash
46877,46877,1,Credit card
46878,46878,1,Credit card
46879,46879,2,Cash
46880,46880,2,Cash
46881,46881,2,Cash
46882,46882,1,Credit card
46883,46883,1,Credit card
46884,46884,1,Credit card
46885,46885,1,Credit card
46886,46886,2,Cash
46887,46887,1,Credit card
46888,46888,1,Credit card
46889,46889,2,Cash
46890,46890,2,Cash
46891,46891,2,Cash
46892,46892,1,Credit card
46893,46893,1,Credit card
46894,46894,2,Cash
46895,46895,2,Cash
46896,46896,1,Credit card
46897,46897,1,Credit card
46898,46898,2,Cash
46899,46899,1,Credit card
46900,46900,1,Credit card
46901,46901,1,Credit card
46902,46902,1,Credit card
46903,46903,2,Cash
46904,46904,1,Credit card
46905,46905,1,Credit card
46906,46906,1,Credit card
46907,46907,2,Cash
46908,46908,2,Cash
46909,46909,1,Credit card
46910,46910,1,Credit card
46911,46911,1,Credit card
46912,46912,1,Credit card
46913,46913,2,Cash
46914,46914,1,Credit card
46915,46915,1,Credit card
46916,46916,1,Credit card
46917,46917,1,Credit card
46918,46918,1,Credit card
46919,46919,1,Credit card
46920,46920,1,Credit card
46921,46921,1,Credit card
46922,46922,1,Credit card
46923,46923,1,Credit card
46924,46924,1,Credit card
46925,46925,2,Cash
46926,46926,1,Credit card
46927,46927,1,Credit card
46928,46928,2,Cash
46929,46929,1,Credit card
46930,46930,1,Credit card
46931,46931,1,Credit card
46932,46932,1,Credit card
46933,46933,2,Cash
46934,46934,2,Cash
46935,46935,1,Credit card
46936,46936,2,Cash
46937,46937,1,Credit card
46938,46938,2,Cash
46939,46939,1,Credit card
46940,46940,2,Cash
46941,46941,1,Credit card
46942,46942,2,Cash
46943,46943,2,Cash
46944,46944,2,Cash
46945,46945,1,Credit card
46946,46946,2,Cash
46947,46947,1,Credit card
46948,46948,1,Credit card
46949,46949,2,Cash
46950,46950,1,Credit card
46951,46951,1,Credit card
46952,46952,1,Credit card
46953,46953,1,Credit card
46954,46954,1,Credit card
46955,46955,1,Credit card
46956,46956,2,Cash
46957,46957,1,Credit card
46958,46958,1,Credit card
46959,46959,1,Credit card
46960,46960,2,Cash
46961,46961,1,Credit card
46962,46962,1,Credit card
46963,46963,2,Cash
46964,46964,2,Cash
46965,46965,1,Credit card
46966,46966,1,Credit card
46967,46967,2,Cash
46968,46968,2,Cash
46969,46969,2,Cash
46970,46970,2,Cash
46971,46971,1,Credit card
46972,46972,2,Cash
46973,46973,1,Credit card
46974,46974,1,Credit card
46975,46975,2,Cash
46976,46976,1,Credit card
46977,46977,1,Credit card
46978,46978,2,Cash
46979,46979,1,Credit card
46980,46980,2,Cash
46981,46981,1,Credit card
46982,46982,2,Cash
46983,46983,1,Credit card
46984,46984,2,Cash
46985,46985,1,Credit card
46986,46986,1,Credit card
46987,46987,1,Credit card
46988,46988,2,Cash
46989,46989,1,Credit card
46990,46990,1,Credit card
46991,46991,1,Credit card
46992,46992,2,Cash
46993,46993,2,Cash
46994,46994,1,Credit card
46995,46995,2,Cash
46996,46996,1,Credit card
46997,46997,2,Cash
46998,46998,2,Cash
46999,46999,1,Credit card
47000,47000,2,Cash
47001,47001,2,Cash
47002,47002,1,Credit card
47003,47003,1,Credit card
47004,47004,1,Credit card
47005,47005,1,Credit card
47006,47006,1,Credit card
47007,47007,1,Credit card
47008,47008,1,Credit card
47009,47009,1,Credit card
47010,47010,2,Cash
47011,47011,1,Credit card
47012,47012,1,Credit card
47013,47013,1,Credit card
47014,47014,2,Cash
47015,47015,1,Credit card
47016,47016,2,Cash
47017,47017,1,Credit card
47018,47018,2,Cash
47019,47019,1,Credit card
47020,47020,2,Cash
47021,47021,1,Credit card
47022,47022,2,Cash
47023,47023,1,Credit card
47024,47024,1,Credit card
47025,47025,1,Credit card
47026,47026,1,Credit card
47027,47027,2,Cash
47028,47028,2,Cash
47029,47029,1,Credit card
47030,47030,2,Cash
47031,47031,1,Credit card
47032,47032,1,Credit card
47033,47033,2,Cash
47034,47034,1,Credit card
47035,47035,1,Credit card
47036,47036,1,Credit card
47037,47037,1,Credit card
47038,47038,1,Credit card
47039,47039,2,Cash
47040,47040,2,Cash
47041,47041,2,Cash
47042,47042,1,Credit card
47043,47043,2,Cash
47044,47044,2,Cash
47045,47045,2,Cash
47046,47046,1,Credit card
47047,47047,1,Credit card
47048,47048,1,Credit card
